date,income,term,interest,principal,approved,adj_bls_2,id,race_asian,race_black,race_hispanic/latino,race_other,race_white,gender_female,gender_male,gender_non-binary,zip_60611.0,zip_60614.0,zip_60615.0,zip_60623.0,zip_60625.0,zip_60626.0,zip_60637.0,type_auto,type_home,type_personal
2018-04-01,109587.0,240.0,b'gAAAAABijUOsik5tCBqAJOofD140bnidSs9DLDL5PQUlQZPE8rXXDmUH7DwF0jT9onJzrTvcOHlGGKZBEE9JVVzrPPtGzz4JRrFh9sJ1D9T2tBB_8GvmHTc=',b'gAAAAABijUOsNn-5FhRYD-xUat4BY9dp2jGzWD4t-Whkl_Werr6_eIZMWfcu5HCCwnlAzsVQLv2R7ZyjaSDp9FEw2LohBDf3cA==',False,1.69,AP20184-3-67,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2017-08-01,32893.0,72.0,b'gAAAAABijUOsOMdrJ2sLUXj990Mzaj-dgcM66_oMu-J_xSfj6o1zHDQcxBe1Q7U4wYX-RZ-7qIvicVVswiiQX4Yz0Vb2Ya17fgZg9YDHA01464FyljqUS7I=',b'gAAAAABijUOslFBX-izvn-vTVWBvk-IQyGfmmcN1n-PdgkU0L8j_lE-eKVpU5mFwQ4CQBf_RF8s28mYSevGz_2EcFwAY5UrMBg==',False,1.16,AP20178-3-20,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
2011-12-01,48643.0,72.0,b'gAAAAABijUOsXIxKwRnBxani7ZYdY6s5xX2E9cOM5d9wqR3vwsgFNRbRJG4sWZftMLwn5w2-ijWsZBb3nZZWu3y9nXcXBt4Az22EmM12-v4rtoOyDzHYlFo=',b'gAAAAABijUOsncLdYZj0Y7Gsgi_b459h5oPe8QjpzS91sq1-UqfahT3RycAlhEXkTkp2-5Grkxkp9L_yTTbj7Ls8zVHsqNVJoA==',False,0.07,AP201112-2-60,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
2017-02-01,48746.0,72.0,b'gAAAAABijUOsDoDTUxKo0luV9E4tldCwSFmwa8lBeqNm1iWEiWKTDPysk74kHlSFZjxidw9ume4SmcdeblZ29Gt_EdiQWPfeUoV1apYDL0gtp-uJEJTxV1Q=',b'gAAAAABijUOs44GJEdIvqpyK_0XiyypuX08Ycn7kQs8laZ9B5swGb-l5GLY7LEZTFMEuFG7aHl8IoKVa8Fz8feTCG-qEiW149Q==',False,0.66,AP20172-0-20,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
2018-01-01,67621.0,240.0,b'gAAAAABijUOskp3QUgUctdJ4_52KGtbMLM9OtvKy9gKzI4hFnxSI0SuxDyTi60VYdjwmAYObjR2Hc4T5WwUumlJ2hPKBNlwA4WZk-Fu6a5cS41tBsuiN4Eo=',b'gAAAAABijUOsNonUjgiaCRJbKF48j-w2qNVa3fH-5WJVLPd4hGG62Kzk3p76z5PdWbDc-DvZZTRGgwb3WHoT6dIp9X-AaEcJkg==',False,1.41,AP20181-1-9,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2014-11-01,128126.0,240.0,b'gAAAAABijUOsvqsdsklglAKInQK3LKbqg2a9M2_KPB5Z8iBlfKEUglhB99302-lqUHS-MXdnR074gyLFdNhmIACxMXFK8zHQPVpbmDGqznYTjRoP5os39HU=',b'gAAAAABijUOsjrV4owHk1qQqZZID6zW7VUgMSZa156KHG_VRmhjCCba-tGOxXkghEyvk0ueQPvSm3huldPVvHX8Dm6nacofIIQ==',False,0.09,AP201411-0-77,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
2011-09-01,57109.0,18.0,b'gAAAAABijUOs3Jtck9eURixCxfmOMU9d5ZR0ZWpoAQOeA4WL0K9LU7IruZcm4xb3CwBXdxc_H_3c6jMGOatkV2uD-yU9SuLxMARmchf39Egma3pFGZOwALI=',b'gAAAAABijUOs55d7Ktjp4IVGZtAqRnemz0heM9yTZsOBjYP1hf4wg5s8PX_mYHx0EP3iHVl6-FxG2mz5CMPFHY9mmUyvgMmNmA==',True,0.08,AP20119-2-18,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
2016-04-01,44621.0,84.0,b'gAAAAABijUOsDzmH6jC_8ul8fIcvLMOCa-E9ej0YkCVSnlYOt2eWQwpYieGhkLww1WAi_gHWHQfywwlOZdSxsWJtIpt-XLAOzT41h07zP-fSbr5mPcgMVEY=',b'gAAAAABijUOscECb7dn1_f644zbGY7jZDjP646LwQkf8K0di-0caktXQB4SVAUTJzr4itYVxXm8exPqfbey1tIlxvXjkPfoULw==',False,0.37,AP20164-3-39,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2015-02-01,33108.0,180.0,b'gAAAAABijUOs81tUlsxpI0tqFSZcDdF5wv6gxTW8ssPCrfm02Rv0kCRUsMteBUDBcL7DAHv3E5A32IBV8-k-1pvB1lbOyLbwRYnC9PBNYXKFA2_KMwCxR8c=',b'gAAAAABijUOsc7U4zFBJNj5BGR3FcD4sd5cD7fwLRF9F8Y8O3Rjld56NZyD80tvSqII489wOQZFYq9fcel5rMNvaNJ8Fl-8kXQ==',False,0.11,AP20152-2-17,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2018-01-01,25716.0,60.0,b'gAAAAABijUOsETnNoQGGsmlSCZHc897lfXdH5EmlDB0fGmHQyxBfNw-Ic-3p79s7cZxlZoPQcULQT5WzhuksSgQV2_LXj8B6dJ22TDkbUUYWfqPNXNRCHcE=',b'gAAAAABijUOspy0E__Gp-dO7lyj_uQYWHkdIRnBYTrduQCwTtUjHXjOSbu7mP7emqGWUgH_4yN4ao1XeZyt9waJgLqvsOapzAA==',False,1.41,AP20181-2-91,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
2018-06-01,32809.0,72.0,b'gAAAAABijUOs9iE5WMzcV2ba7Lgu6uQoa85QmCORD39AZYOokfGoh8mVoD0JB8BcOyr4bMTP27kZqETCPa8qzOXDrrh159lZRbMxk8rPXgAHHqQ96c1t-84=',b'gAAAAABijUOsNZIKLFGYs8hic9461fEPzZCc3svxCn2ndfxKy4khVKcGpWKrmnEyPHCPIbYb1qkrm0qigierAcT10eZtlVsGDA==',False,1.82,AP20186-2-56,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2013-05-01,24475.0,72.0,b'gAAAAABijUOsxW-zfqZYiIykz2uIw4hkuTb1EPy0uYHVEnwPL3Uu8sj3yxpR141wBBP9W-uX7Q8lzsiytV_WScvf8-aMagg9-eqDiMm3FgxmhQ46WqCO8vI=',b'gAAAAABijUOsH-HwSGAVm2tZ1SYS9hYNEp7bpHWIIBh7BTo5JqtZ-om-zc4gaxXqcAcW3CsSowjmJDTCSuLgf1jevZW2XZYHwQ==',False,0.11,AP20135-2-34,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2017-05-01,65549.0,72.0,b'gAAAAABijUOsBLIk85MyMMX3kIE0WjtB54NCvrDdwvpN-MLb-eRjcnMW8qu80CCsDUAnCYICRgXbZH34NfvEQ-gOIuMgykRUmFUBwQKdv4NSZHnvRDY864o=',b'gAAAAABijUOsJezKCa6D167JY8W6TReG24yVukqDvA0QG6EUiGMdwh9sl1DsUPLHHbdZOhibgCOxpnE1Lr_3A7u01bZg7l67FA==',False,0.91,AP20175-3-81,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2015-12-01,56373.0,60.0,b'gAAAAABijUOs7sT38hG-dgMua2m9o_yd0xncNl2y2f5Aex3b5n-VJ9_dpGSXqpjOgdyFLIDDhkuqaF66ML8zvSZf36W9Frx7L75l8WyFUx3KPGALHuvS-d8=',b'gAAAAABijUOsrnLE8ShQJspRoUCHCjEbTnWzElnxR-7Sn_H536FS-SmY1Xrz8TfSeqPW9EPRQsanf0U6NzuGQGtqYvWFX7yEIw==',True,0.24,AP201512-1-54,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2016-08-01,36609.0,84.0,b'gAAAAABijUOs8uNEZUpDR5kNS-HhxJtpSA74SsaiPS-R3Lp0kxd7zOGrcxil4bSfNEZYe-OH4bqzyB-dvfS72G8NV_v3ziXujiEdLVj1tnvPeL6v_BnIcCM=',b'gAAAAABijUOsSk61ULkuXw8DFJbEQ519zMXAubF3L3Op67UGdoBFXIVASx2duK2rT3plc8oa_LRpoUG0r6LR_fSG2_cQCoJkOA==',False,0.4,AP20168-2-59,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2014-04-01,24524.0,180.0,b'gAAAAABijUOsPEpqa_JC3zFJdY8qFZneLqdFNjhakndUvxLQH42WpRpas5ftt7U47sQe1jtvH-dhL2Z1hMWVZSgBnD5z3ihDpDS_J27sV_ITKhcpS2X9mvA=',b'gAAAAABijUOs_X1PQFu95ycv45MLUAZV7rhev7nz37uVwLZIo8MkoZzCZz8DeAXdIjFbfOKDSNtScmG686CM5dlvLqhyauDKgQ==',False,0.09,AP20144-2-49,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
2012-07-01,33979.0,84.0,b'gAAAAABijUOsRWHz3jMWEaFT6LtA4pNWA4pkIwgySUAxV-G9wKlWN1gLRqfy9fkYZ8dK3KnidDpsfGzCT1-qm8MGUvco_4IaoROFkc6-8z2-mCJuF1X0pK8=',b'gAAAAABijUOsN-PYIOSoNo48TBniDMuXFQ3uS92pzjcrklc-7D7IY6UZqdyEJqJoRb3Thg1vFl2d6Kv2-5HK3h21OJE6KkoBng==',False,0.16,AP20127-2-20,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
2016-07-01,24979.0,180.0,b'gAAAAABijUOsHkNa9R23J1lzxEcBYIgWdUcD959cLZO7L8ex1M6krmWVCGLWOBy_im614PWBSE4XD-ALGhWgelWyL8tSvUgwmnH9-T7Uc-R7FEvqq287_YQ=',b'gAAAAABijUOsjGBU5gX5Tpw1mDHwhwTTIxpP2bpGwBTAqXoX4fmz7_S6VUL5zMM1jUzfHKDm9go1wSAxSTk42TmCqPaeiV2dug==',False,0.39,AP20167-0-59,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2018-04-01,32372.0,360.0,b'gAAAAABijUOsif8c_GeTRq3dWL7NrgYgA_gMkRWSgdjhEYCI9DazH7GgTa-pb-LfrbWfUM8hTZAVVy2TtV879M8BL9V1Ks56euELfshQTQoN9r3cQ15J20E=',b'gAAAAABijUOs2oG-8cgtWH9ieawKOOT9EB4HIYvzE663C5hmrlHDz060RMSCHeNckGlpjfoRTUJNkHALbngXkKZkE1ctGK6mHA==',False,1.69,AP20184-1-35,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2011-07-01,3541.0,18.0,b'gAAAAABijUOsBLmqR5Ws8M-XUCqZrFAx9Tb-8EFHU3HRuSdOHrcJug7-AgsZKy58yNn3jIi1ffIOhGoLEjesonf011FFMfWiRC34EzjE36oS4sc_9uBQy_8=',b'gAAAAABijUOsKOdMn41G8vu75N6JSiDKZvddf96H2Lxyuhr9CGObqqeR9Ty6SafDhK8pKN-We3uiVC6kdigRvGEICBqo3zs5nw==',False,0.07,AP20117-0-10,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2018-10-01,79501.0,360.0,b'gAAAAABijUOsq8-yvA9REv9D4HK3u14J2aN4pMq0Tgi6Cb9exsr2QM06LNQFsJNjkoNBcsBTotm8o4rPIxVecWdrctowht4Y9NHDdkH2d2P1VWzjgFWoI_g=',b'gAAAAABijUOs4x9c0AbuWfFu9qEkxGJ01OuT2NGGl6UYpz8EfS96E6lTa-iVsLYue0OCOYVoeSJUJ2wPaC-HL1z2xeWMijJlbQ==',True,2.19,AP201810-2-67,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2012-05-01,2404.0,72.0,b'gAAAAABijUOsndIV5Erqk90HHwpENL5KrWDKy2x7G59bBkNchy6Vsf0-1E4Z4w_eHZgyriz32o-70NwlcbObKNH9BpmZLiZsNCQ8X80VOlHS7CHx4-JlVFw=',b'gAAAAABijUOs24_fj5ZGVyb5cIPcuKDig2sqsorL3hm_dtT2xY5ZbIXiSmmLWyXFk0hqgKm-1A4YWj71pAWHKSsK1PsVKJjFgQ==',False,0.16,AP20125-1-7,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2017-10-01,128020.0,300.0,b'gAAAAABijUOsFsK40SkZNcyF3Vr9R-QyeR3GJ2mNW-GNLtpagAZZ_wDEMr0eVGewqoYgFQcuTLjvtdw1_67pDosFKpTBSNrW8N4WyKboPDR53QXjG1fd_JU=',b'gAAAAABijUOsJV7D_Lq3Tv8w2ycEV7oI-YxvjERjvuMYiNgRx0Py2P5CZEjtJD5DXnRRJusvs0hg1nqSfOryBtMvOfqaQ8LWrA==',True,1.15,AP201710-0-60,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
2018-09-01,13277.0,12.0,b'gAAAAABijUOsn8n6w4w9KDr68EzeqwCEUz20yaRUrrJ5lBw083byt79U2ZVFz5I3S5WZ8FaG6E_h6iP8VedZFFw6py7IPDmUFr0cs9u59OuLUpRco3PRU40=',b'gAAAAABijUOsc9pW2FzG7E5vhcl72LdPO1JHPf_qlMC5X92p_Rzk83mCuZ-4PMQFI312BnlQ6Vlosa0KrDhkgc3j46ruk92hAg==',False,1.95,AP20189-3-31,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
2016-06-01,47917.0,84.0,b'gAAAAABijUOsWLntFn8_80XRWbgiKXq30xdffb2gaCwXvbqykjIZyp5DTUcw5FnPVxyVywPmokHKPT5deONh2_3jT7RaYRVQguv84ZxuKRRgqMUMbkY012Y=',b'gAAAAABijUOsDPZbEX7BOWHPWcbh2BIrPaMMqL5vuAk0uzpHnFx9JTP2kNojMiQi-_gGz4jlBTvc-H53MYV46M2bsKmeGJ415A==',True,0.38,AP20166-2-29,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2016-02-01,38156.0,60.0,b'gAAAAABijUOs01FsQuuXRMwD_aBjxZ47AEyfm7kMU6uywXaKqU-kyfwclVlcQvxyuFKUKiK4jfDw8XfjNChZGGclKYmq6XmX61xpp5Iuz0xXpcKpb0HzzD4=',b'gAAAAABijUOs-LPeIMqp4zu9TTvCfp9Sr4hCmNrMeDz4msWdejdz3dNL9Iwm8KFv3iq6t1huU8Lup_crUYVIeW5I74pjx4u17A==',True,0.38,AP20162-2-83,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
2018-09-01,126965.0,84.0,b'gAAAAABijUOsz8iSxEvi9d1_34YIt0JhUM5TW79HC0w6eIqi_34HProV6qa5BO6zR-bt02w5nA4oTBEz-bOvgN2mHT7ibg-Kf4HLs4ZLwTH_Lsc_Zr2WBpw=',b'gAAAAABijUOsOUX43zun7F_lDdZoTElAUokPodUhXzpS_gRw6W5wfDJGQ1EtQfz1vhLZ-ylpzrDXEQb_lJ0uFkizeOgCAI2NVw==',True,1.95,AP20189-2-99,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2018-10-01,21895.0,60.0,b'gAAAAABijUOs4aKXGxK9-ZRvuDXpowGbJs-qg04MX7QK0Do-VCFa91CxEgEyte6FVgm8h2Rxi9zpWLOuUR6QzbuWDGOTdI4btsB6CJR31z6gCXCB1YEQitk=',b'gAAAAABijUOs2L3wfXT1nTLv_i1mRbzb3b8lNec1GbR_X9ytN_YbUpW_8NLje45zGUsVAx6EZgHQAJUPA3Dl5aNcKmW5Kr4GqQ==',False,2.19,AP201810-0-13,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2016-12-01,10532.0,18.0,b'gAAAAABijUOsRinVHjF4wlIvUE63AAnRU3RQ5YGWqrYgKNgitjknKaiGN6IUH1jdT4vUOp8hbicj9pRc2l8R21-jMy7Xih3Tnufa1aWmv5Xp3Oa0KUFGOz8=',b'gAAAAABijUOsIWdJn0lcna3acGJ93vk-eg_bi7GXKYEgXb6nxEzL6WD69CSahHpPqZJs56KginqO8DON2nf2IQHJ6e16BwOLrg==',False,0.54,AP201612-1-55,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2012-10-01,64942.0,60.0,b'gAAAAABijUOsoq9oHFPKN22sjtauMbVf9KUnpfimMrFTUfNQNYuwk0Dn6vbE9UYk9-xrYqSVSki9ecGCNPUzA8Ly21SAP2T18bzUTCKCsRJMG03Iq_yYTWg=',b'gAAAAABijUOsJcIWlFeBQel9qM7htX43AWiG_3wBA8k7OzBN8HEMmQhzOkCO0i0I6wrOcnIhbIemIRl2Mtz0RCmXWabozURliQ==',False,0.16,AP201210-3-75,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2011-03-01,264377.0,360.0,b'gAAAAABijUOsU20DqL8k2mqjvFUOLzTtvaYdQCqBH0o58WUwJtRqe0lmRMqEzYSTqrW9PHkT5H8v9hlQjJ2Q_WOjJ2auZFxwVclzrLRFHpE8448rcXTmbsk=',b'gAAAAABijUOsSVBLZ5wpa3qwTJMtDBxM0ycduT2LUCJcDMu_3Zfuj2w3aa8LOqPYHupaFr0bQSS17u51NzMF2A7Ht5aRWpd6gg==',True,0.14,AP20113-3-11,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2015-11-01,31898.0,240.0,b'gAAAAABijUOs8WJRQlVaf2XoXdKwqwgMGVSfaaI5wNzygRzl5WgGYF2z4xRo2BgqJWjBJPEXrJCgELyftvOlCqCKaNPnSk5Nsqqe0LENthZ7W0FsZmn55zs=',b'gAAAAABijUOsa1qrmzdhSdAs6FAtUcNV50WkWc_Muq3UkgzbnEmQotUvZbfYIPPvNvDtD-_m37ZbFgwuIV2DuBqUwIPybZyHOA==',False,0.12,AP201511-3-83,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2016-08-01,84789.0,72.0,b'gAAAAABijUOsnvrdhg0Va5oD-yJAGSQjFTz1gIVA8gL5cHy6ahuzI4NTOfHk7vpdr3DgMz0jJI_4Q5r-aqukc5EtJ4tDxDAmd7wEvwRW_AgR9kpnH0HQjMQ=',b'gAAAAABijUOshp_UupV2tm0qcqbWWu5UFqruSmKBlfksGEloKNPmWfWHdIKRO5loBAb8QvzZ34CVxxOhCBoX5vJNEdQS_xA0jQ==',True,0.4,AP20168-0-100,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2015-06-01,99570.0,72.0,b'gAAAAABijUOsLVBhQBB_BpM6KNOCJSwnTL_cRqopJxfxPcsw7Bc53zn986wM9gI2jgNoSx5aTmpfFtyVigwNfIslnl68XUcz9G8bT-XtyIHSQEzZKUVEUos=',b'gAAAAABijUOsuvcgTKVLCRubVtDU_ztT3mldYaZg2ZqNJpM-0W7JR7ZgkH2QognxXzMy_q0jXDFniateC73bZ-_IYgMtrYf8xQ==',False,0.13,AP20156-1-99,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
2016-06-01,79768.0,60.0,b'gAAAAABijUOsaKctGcR_u2tUG32IYYfxoonjjJlABjNbkx47Mu-jGFR_x0CPcyrkg0C89NyzcDJIcSQNuYFPppkNBUcToyPg1FKGXH4OPPz9QtOb32WgGBA=',b'gAAAAABijUOs7T7B1CxBzUglhzaPO-gjrWg48Uq8e24yj7LQtJMqJyCHKMHe6f2TdtSqcp5c7tKTi2onyREdS_7l2omplSWzLw==',True,0.38,AP20166-3-41,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2016-05-01,80790.0,48.0,b'gAAAAABijUOsbT-1xlnWE8_mO3W2A_wFXaqzHul8ee6iOc7z-Rv_35hTzWQt4J9gFhu_nsZMPqizPVPuD09zIRoYpJ-oAAA0mOLpTodKPFCLFoETcn2RpTo=',b'gAAAAABijUOs-0jnDFHfEFIT9vx_Y-3vjsHWzzicuS7wk2szwphmRxXsG4DpOtXEkPd4gF0yKpUE7zMFPUoqpxBO0g-a-wpaHQ==',True,0.37,AP20165-0-26,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2017-10-01,16733.0,72.0,b'gAAAAABijUOseBRABZ_IwQyug_zBVIbpduaWCYxa9tKsX2CNfLX-BC8HLM79ONjUIcZLzBpT63ybOtrW1O6-FwIqmvPjir3sjwWsFXN-5AY7Md2VnqkX_uY=',b'gAAAAABijUOs82NWJyvtLwYFgE0EOIj3k87JONhhQ-fmeMxbbYJvYmHPdieXTm4zPnuZ_ZEEfohWRnwio59coYnx3Cqdcx2MOw==',True,1.15,AP201710-3-96,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
2014-06-01,25485.0,240.0,b'gAAAAABijUOsBTHVtUq1C9htIDItU9WgesdKFCzhU9SlZQDAyZvNWqhCwt5zJWIUXnsp-K9ieP5rvebqZKaje1mF7PyMqfEr36mGQNElhO8MXH_llPGw4Ag=',b'gAAAAABijUOs9Gn6cYpTstQ8jXmvC0lWPhcTTekDCdkgy0gSl6VYmXW5vbV_P33NEMkk4AOPbDBdS_6oi2dhIjqVB00R_Py1gQ==',False,0.1,AP20146-2-84,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2017-07-01,36049.0,48.0,b'gAAAAABijUOsN3CwhTEa-JR_l-biolVIDNNQkK8BixNeGqcdRO0Z870cqwEmfY80__9cnzuUBCihrVbv5qyQGJJsJnml0pmjPYSWLNG3wuww7VTiRzaLO3c=',b'gAAAAABijUOsyBf7iqSdT4dZhABTP6OuuTFx5msiSNMXGHJcZ87MRS2GvYlFbagz8Ipyf5I5STlU2z_sLdU9_3pVrmxK8GL5HQ==',True,1.15,AP20177-1-94,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
2011-06-01,78319.0,360.0,b'gAAAAABijUOsFKtsaM55Xr-bD_HyRKSta4Ve2IM8L1jBVMujQjNzDaxJt1KKRCXSA_eSDXTRUA7rY6WYe6ay41DL4MYMxgDkm6vBLQ3mLjzAx-L8bLCoJjY=',b'gAAAAABijUOsvtERX7OEafa9tvpMjlIRcRQH5Itl8bdcyWrihj7hpb18J67ovz0zu7Y9q39qBZ1_mlA99G8r8dJVLwkD7RKevg==',False,0.09,AP20116-2-76,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
2011-12-01,42402.0,300.0,b'gAAAAABijUOs93PXHBE5XEeDv9P5KUJrwh0kTQQzDfqlA_LxhU0VKyefW4N5Orw1ozYfN_A7Tdcay1EGUw-Ozu1cZJvtKASDXTTrp40Lfo0LFdMrggZ8gzY=',b'gAAAAABijUOsmi8EgGwZkotp7-K1XgkR9rZxyPXccnQDWvnsKztR-A8yhi-7riaAoX-LZimx2R0C9hYV0CnlhhazWxctWtqGLQ==',False,0.07,AP201112-3-31,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2018-12-01,138475.0,84.0,b'gAAAAABijUOsU-bFEaSqCe7WaoHOKVU01jOco92NqAQkk8QDDc45tYaFeyEhaSWlN5QF9fMzyV-vGqTru-WKzfYKw7b32SpnpGBtvne14oXVjz9jomUawV8=',b'gAAAAABijUOsTR6-zdQx0FISS5bqEKykQ9USckXLgM52ArUYv1iI8vUmN0yLYYXnMb9-XFoa5Jm22VNeRtosAkNZUkwKm17QXA==',True,2.27,AP201812-3-68,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
2011-11-01,9081.0,84.0,b'gAAAAABijUOs6RQzEXeur4tKLWckK9jWlFjh1eExWeKwa8GqQhYj1_GuXOiIyAbAYvvaEF4gNqZr3B3i099w8bktzYUX9-saZiWB3fuRKNIB_05f7SKaT2g=',b'gAAAAABijUOsBtI-BVS2kV4RA5HrPCXnr_5w_lSKImehufQptsWBlYlM3u_dyR3lCiPhSa2CQA_DqDOAUW3usZJ7bETB67WZlw==',True,0.08,AP201111-1-88,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
2017-09-01,3103.0,360.0,b'gAAAAABijUOsumR9AUYFKAtRd7fz37hXd7rKbffTCEv0Ew2o03NonOVHWbltR6BI22GP2-4ZNcR_5wH-eM_6PX8eNnm99OPY3b0xKSYF-PBp08JaRXoj0a4=',b'gAAAAABijUOsc-T8Zlaj2Hihy7BbtQ9V3qVBjYonGQ2qwFKHODf36GPpTVxCifG8A8lQhO3Ru215CiTwY0MEsCbvTS0Ns7Oh1w==',False,1.15,AP20179-0-9,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
2011-07-01,55404.0,360.0,b'gAAAAABijUOswFrganiTxFOrkUU5bm0TMUbthw1r9suJWR9cxHmjJ85JTtPF4IWaV6Xg3awvrZFs1YwM28dXOpnHDw7D5Z7fVaRX6--tw6HjG235mgJpLMc=',b'gAAAAABijUOsmQbi4sseUC_rxrGijahuk-sV85dDZgRedaxQO2DyyoOrecZhVn5Q8bKWRI9-elbeG9UgIeQTfofu9q03aUAS0w==',False,0.07,AP20117-1-2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
2015-11-01,61849.0,84.0,b'gAAAAABijUOs6EnUUg7rY0kX32iR6I0iwnbXYa3iXkFmIAWsHfZZtE-VE42V1HaRv21FCNwj7Z-Z1A2Xq-OghVU8OAcS24en5IEzhAPX9U5sQLO9Ljo5dL0=',b'gAAAAABijUOsRWuj3TzAjHeWaViky3zlsyKeRuvbVXt2WvC2MOigngiNZT3-WjLDmR3Wd13qYj5XR24WfsTKOInIvuYX4PDWWA==',False,0.12,AP201511-2-81,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2018-12-01,37060.0,48.0,b'gAAAAABijUOsDD1dweunYn9ca5uACrx5TH4FbURVLYX_-iVmxdr5RUdDOtAi-VcfedJiq6EM5tCradUFPaEssYIvVEqGROspN6Aivv--nDXFJuG2S0K9X2k=',b'gAAAAABijUOsdhQcq-fbwfn4wxBgchvhmuEuNwQVMD1w-FcG7wkUah112J7vJUBTEKHooqdMImmuF4VQmkR4ZY9uTjpeNxRWPg==',True,2.27,AP201812-3-20,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2015-10-01,14420.0,72.0,b'gAAAAABijUOsNDyE9eRSt3CgwgF1v6THxrkI0ochAD_gTHdqFDmEeirNW-SuSPGT4ulRyjp7xEx68LsbfR4fiy_YW2l48Nej-sQT5NJ8fDnHikByhzBzRH4=',b'gAAAAABijUOsC96tmOUnMcTFnBPdxsG4JFFJDqxDtuSBm5txXgdC05GNko0qNZhGerxGaO6CUr3myAIy1iXY-KIMLDDboMJDiQ==',False,0.12,AP201510-3-17,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2017-07-01,4221.0,48.0,b'gAAAAABijUOsLgkoSjHPlG3Or34A3M2upSNRpIArgJRGME7XjXOTTycqFimQ5gO50KzLDoQKC-FSa6INEU6b20vWMbn5IVpbJ650J4gjetyVIjq_k6RcHBI=',b'gAAAAABijUOsgYsnL23wqPaeBXTHCXv9tVW9HoC0Pva7mlUNBthAvhEuoxBGjwXHr7gizag2NZDPui0Z1iI8CRn-o-5jsLMbAQ==',False,1.15,AP20177-0-22,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
